<persName n="manual">Aast</persName> or <persName n="manual">Asi</persName>	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>	ch51	v09p172	ent0001	persName	father of <persName n="rel"><persName n="Amrou" key="ent0365=12">Amrou</persName></persName>, 
<rs type="sect" n="manual">Acephali</rs>	Egyptian sect of	ch47	v08p164	ent0075	rs-sect	Egyptian sect of, 
<persName>Acesius</persName>	<roleName>Novatian bishop</roleName>	ch21	v03p334	ent0076	persName	<roleName>Novatian bishop</roleName>, 
<placeName n="qual1-province" type="province">Achaia</placeName>	province of	ch01	v01p030	ent0077	placeName	province of, 
<placeName n="captured1-taken-by">Acheloum</placeName>	taken by the <rs type="ethnic" n="Turks" key="ent6692=23">Turks</rs>	ch68	v12p017	ent0078	placeName	taken by the <rs type="ethnic" n="Turks" key="ent6692=23">Turks</rs>, 
<placeName n="qual1-battle" type="battle">Achelous</placeName>	battle of	ch55	v10p033	ent0079	placeName	battle of, 
<name>Achilles</name>	the	ch41	v07p086	ent0080	noclass	the, of the <rs type="ethnic" n="Vandals" key="ent6811=29">Vandals</rs>, 
<persName>Achilleus</persName>	<roleName>tyrant</roleName>	ch13	v02p161	ent0081	persName	<roleName>tyrant</roleName>, 
<geogName n="qual1-promontory" type="promontory">Achin</geogName>	promontory of	ch40	v07p035	ent0082	geogName	promontory of, 
<persName n="rol4">Acholius</persName>	<roleName>Bishop of <placeName>Thessalonica</placeName></roleName>	ch27	v05p011	ent0083	persName	<roleName>Bishop of <placeName>Thessalonica</placeName></roleName>, baptises <persName n="Theodosius I or Theodosius the Great" key="ent6469=39">Theodosius</persName>, 
<roleName n="qual1-office" type="office">Acolyth</roleName>	office of	ch53	v09p340	ent0085	roleName	office of, 
<geogName n="qual2-mount" type="mountain">Mount Acra</geogName>	<ref type="volpage" target="ch23:v04p075">iv.75</ref>.</p>
	ch23	v04p075	ent0086	geogName	
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch12	v02p116	ent0087	placeName	
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch58	v10p254	ent0087	placeName	Emir of, treats with crusaders, 
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch59	v10p281	ent0087	placeName	<persName n="genname"><surname>Conrad</surname> <genName n="3">III.</genName></persName> at, 
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch59	v10p305	ent0087	placeName	siege of (<date when="1189">1189A.D.</date>), 
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch59	v10p309	ent0087	placeName	<persName n="genname"><persName n="Richard I:Richard" key="ent5466=8:ent5467=1">Richard</persName> I.</persName> at, 
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch59	v10p322	ent0087	placeName	<persName n="genname"><persName n="Louis IX" key="ent3843=12">Louis IX</persName>.</persName> at, 
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch59	v10p324	ent0087	placeName	metropolis of Latin <rs type="religious" n="manual">Christians</rs>, 
<placeName n="space-at-comma">Acre or Ptolemais</placeName>	<ref type="volpage" target="ch12:v02p116">ii.116</ref>.</p>
	ch59	v10p326	ent0087	placeName	taken by Sultan Khalil, 
<persName n="fore3"><forename>George</forename> <surname>Acropolita</surname></persName>	<ref type="volpage" target="ch61:v11p026">xi.26 note</ref>	ch61	v11p026	ent0088	persName	
<persName n="fore3"><forename>George</forename> <surname>Acropolita</surname></persName>	<ref type="volpage" target="ch61:v11p026">xi.26 note</ref>	ch61	v11p032	ent0088	persName	
<persName n="fore3"><forename>George</forename> <surname>Acropolita</surname></persName>	<ref type="volpage" target="ch61:v11p026">xi.26 note</ref>	ch61	v11p054	ent0088	persName	Minister of Vataces, 
<persName n="fore3"><forename>George</forename> <surname>Acropolita</surname></persName>	<ref type="volpage" target="ch61:v11p026">xi.26 note</ref>	ch62	v11p058	ent0088	persName	punished by <persName n="genname"><persName n="Theodore Lascaris II or Theodore Lascaris" key="ent6448=3">Theodore Lascaris</persName> II.</persName>, 
<persName n="fore3"><forename>George</forename> <surname>Acropolita</surname></persName>	<ref type="volpage" target="ch61:v11p026">xi.26 note</ref>	ch62	v11p058	ent0088	persName	collects letters of <persName n="Theodore Lascaris II or Theodore Lascaris" key="ent6448=3">Theodore Lascaris</persName>, 
<title>Acta Diurna</title>	<ref type="volpage" target="ch44:v07p312">vii.312 note</ref>.</p>
	ch44	v07p312	ent0089	title	
<title>Acta Sanctorum</title>	<ref type="volpage" target="ch33:v05p360">v.360 note</ref>.</p>
	ch33	v05p360	ent0090	title	
<placeName n="captured1-restored-by">Actiac games</placeName>	restored by <persName n="Julian" key="ent3512=73">Julian</persName>	ch22	v04p042	ent0091	placeName	restored by <persName n="Julian" key="ent3512=73">Julian</persName>, 
<name>Actions</name>	right of judicial	ch44	v07p366	ent0092	noclass	right of judicial, 
<name>Actions</name>	right of judicial	ch44	v07p367	ent0092	noclass	right of judicial, 
<rs n="qual1-tribe" type="ethnic">Ad</rs>	tribe of	ch50	v09p056	ent0093	rs-ethnic	tribe of, 
<persName n="manual">Adam</persName> and <persName n="manual">Clérisseau</persName>	work on Spalatro	ch13	v02p196	ent0094	persName	work on Spalatro, 
<persName n="manual">Adam</persName>	place of	ch50	v09p039	ent0095	persName	place of, in the <title n="Koran" key="ent3619=8">Koran</title>, 
<persName n="manual">Adam</persName>	place of	ch50	v09p039	ent0095	persName	apocryphal books of, 
<persName n="heur1-general">Adarman</persName>	general of <persName n="Nushirvan" key="ent1587=19">Nushirvan</persName>	ch46	v08p052	ent0096	persName	general of <persName n="Nushirvan" key="ent1587=19">Nushirvan</persName>, reduces <placeName n="Syria" key="ent6275=21">Syria</placeName>, 
<geogName n="qual1-passes" type="mountain">Adarne</geogName>	passes of	ch18	v03p215	ent0097	geogName	passes of, 
<persName>Adauctus</persName>	<roleName>martyr</roleName>	ch16	v03p076	ent0098	persName	<roleName>martyr</roleName>, 
<name>Adclamationes graves</name>	<ref type="volpage" target="ch04:v01p125">i.125 note</ref>.</p>
	ch04	v01p125	ent0099	noclass	
<rs type="ethnic">Addai</rs>	(Addaeus) Doctrine of	ch49	v08p313	ent0100	rs-ethnic	(Addaeus) Doctrine of, 
<persName n="mr-etc"><roleName>Mr.</roleName> <surname>Addison</surname></persName>	bigotry of	ch49	v08p313	ent0101	persName	bigotry of, 
<persName n="mr-etc"><roleName>Mr.</roleName> <surname>Addison</surname></persName>	bigotry of	ch66	v11p271	ent0101	persName	bigotry of, 
<persName n="mr-etc"><roleName>Mr.</roleName> <surname>Addison</surname></persName>	bigotry of	ch71	v12p191	ent0101	persName	bigotry of, 
<geogName n="qual2-river" type="river">Addua</geogName>	river of <placeName n="Lombardy" key="ent3827=5">Lombardy</placeName>	ch30	v05p152	ent0102	geogName	river of <placeName n="Lombardy" key="ent3827=5">Lombardy</placeName>, crossed by <persName n="Alaric" key="ent0209=29">Alaric</persName>, 
<geogName n="qual2-river" type="river">Addua</geogName>	river of <placeName n="Lombardy" key="ent3827=5">Lombardy</placeName>	ch39	v06p310	ent0102	geogName	battle of the, 
<persName n="qual2-brother" type="brother">Adel or Saphadin</persName>	brother of <persName n="rel">Sultan Saladin</persName>	ch59	v10p311	ent0103	persName	brother of <persName n="rel">Sultan Saladin</persName>, 
<persName n="qual2-wife" type="wife">Adela</persName>	wife of <persName n="rel"><surname n="sur1">Raymond</surname> of <placeName>Toulouse</placeName></persName>	ch58	v10p217	ent0104	persName	wife of <persName n="rel"><surname n="sur1">Raymond</surname> of <placeName>Toulouse</placeName></persName>, 
<persName type="author1">Adenulf</persName>	<title n="manual">De Excidio urbis Acconis</title>	ch59	v10p326	ent0105	persName	<title n="manual">De Excidio urbis Acconis</title>, 
<placeName n="captured1-conquered-by">Aderbijan or Media</placeName>	conquered by the Moslems	ch50	v09p026	ent0106	placeName	conquered by the Moslems, 
<placeName n="captured1-conquered-by">Aderbijan or Media</placeName>	conquered by the Moslems	ch57	v10p158	ent0106	placeName	conquered by <persName n="Togrul Beg" key="ent6589=3">Togrul</persName>, 
<persName n="rol4">Adhad el Dowlat</persName>	<roleName>tyrant of <placeName n="Persia" key="ent5012=30">Persia</placeName></roleName>	ch50	v09p100	ent0107	persName	<roleName>tyrant of <placeName n="Persia" key="ent5012=30">Persia</placeName></roleName>, 
<persName n="manual">Adhed</persName>	Âdid	ch59	v10p293	ent0109	persName	Âdid, last Fatimite <roleName>caliph of <placeName>Egypt</placeName></roleName>, 
<persName n="rol4">Adhémar</persName>	<roleName>Bishop of <placeName>Puy</placeName></roleName>	ch58	v10p199	ent0110	persName	<roleName>Bishop of <placeName>Puy</placeName></roleName>, 
<persName n="rol4">Adhémar</persName>	<roleName>Bishop of <placeName>Puy</placeName></roleName>	ch58	v10p218	ent0110	persName	<roleName>Bishop of <placeName>Puy</placeName></roleName>, 
<persName n="rol4">Adhémar</persName>	<roleName>Bishop of <placeName>Puy</placeName></roleName>	ch58	v10p250	ent0110	persName	<roleName>Bishop of <placeName>Puy</placeName></roleName>, 
<persName n="rol4">Adhémar</persName>	<roleName>Bishop of <placeName>Puy</placeName></roleName>	ch58	v10p259	ent0110	persName	death, 
<placeName n="space-at-comma">Adiabene</placeName>	march of Julian through	ch24	v04p120	ent0111	placeName	march of Julian through, 
<placeName n="space-at-comma">Adiabene</placeName>	march of Julian through	ch24	v04p127	ent0111	placeName	name of <placeName n="Assyria" key="ent0684=7">Assyria</placeName>, 
<persName n="forename">Adiabenicus</persName>	title of <persName n="Diocletian" key="ent2148=37">Diocletian</persName>	ch13	v02p178	ent0112	persName	title of <persName n="Diocletian" key="ent2148=37">Diocletian</persName>, 
<persName n="forename">Adiabenicus</persName>	title of <persName n="Diocletian" key="ent2148=37">Diocletian</persName>	ch18	v03p199	ent0112	persName	<persName n="Petronius Maximus:Maximus:Maximus:Marius Maximus:Maximus:Maximus:Maximus:Marius Maximus:Maximus:Maximus:Maximus" key="ent4195=8:ent4196=8:ent4198=6:ent4108=5:ent4190=3:ent4189=2:ent4192=2:ent4193=2:ent4194=2:ent4191=1:ent4197=1">Maximus</persName>, of <persName n="Constantius II" key="ent1842=33">Constantius</persName>, 
<name>Adjudicatio</name>	<ref type="volpage" target="ch44:v07p358">vii.358 note</ref>.</p>
	ch44	v07p358	ent0113	noclass	
<name>Admiral</name>	etymology of that name	ch53	v09p340	ent0114	noclass	etymology of that name, 
<persName n="forename">Adolius</persName>	<ref type="volpage" target="ch33:v05p359">v.359</ref>.</p>
	ch33	v05p359	ent0115	persName	
<persName n="manual">Adolphus</persName>	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p230	ent0116	persName	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>, 
<persName n="manual">Adolphus</persName>	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p237	ent0116	persName	count of domestics, 
<persName n="manual">Adolphus</persName>	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p256	ent0116	persName	succeeds <persName n="Alaric" key="ent0209=29">Alaric</persName>, 
<persName n="manual">Adolphus</persName>	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p269	ent0116	persName	allies himself with <persName n="Jovinus" key="ent3495=3">Jovinus</persName>, 
<persName n="manual">Adolphus</persName>	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p274	ent0116	persName	assassinated at <placeName n="Barcelona" key="ent0862=3">Barcelona</placeName>, 
<persName n="manual">Adolphus</persName>	reinforces <persName n="Alaric" key="ent0209=29">Alaric</persName>	ch31	v05p275	ent0116	persName	his death celebrated at <placeName n="Constantinople" key="ent1809=0">Constantinople</placeName>, 
<rs type="ceremony" n="manual">Adoption</rs>	ceremony of	ch58	v10p229	ent0117	rs-ceremony	ceremony of, 
<rs type="ceremony" n="manual">Adoration of the emperor</rs>	<ref type="volpage" target="ch13:v02p183">ii.183</ref>.</p>
	ch13	v02p183	ent0118	rs-ceremony	
<rs type="ceremony" n="manual">Adoration of the emperor</rs>	<ref type="volpage" target="ch13:v02p183">ii.183</ref>.</p>
	ch53	v09p341	ent0118	rs-ceremony	ceremony of, 
<persName>Adorno</persName>	<roleName><rs type="ethnic" n="Genoese" key="ent2730=15">Genoese</rs> governor</roleName>	ch65	v11p222	ent0119	persName	<roleName><rs type="ethnic" n="Genoese" key="ent2730=15">Genoese</rs> governor</roleName>, accompanies <persName n="genname"><persName n="Amurath II" key="ent0369=17">Amurath II</persName>.</persName> to <placeName n="Europe" key="ent2438=5">Europe</placeName>, 
<placeName n="qual1-city" type="city">Adrumetum</placeName>	city of	ch41	v07p098	ent0121	placeName	city of, surrenders to <persName n="Belisarius" key="ent0967=33">Belisarius</persName>, 
<placeName n="qual1-city" type="city">Adrumetum</placeName>	city of	ch43	v07p240	ent0121	placeName	destroyed by <persName n="Antalas the Moor" key="ent0452=4">Antalas</persName>, 
<placeName n="qual2-seaport" type="seaport">Adulis</placeName>	seaport	ch40	v07p037	ent0122	placeName	seaport, 
<placeName n="qual2-seaport" type="seaport">Adulis</placeName>	seaport	ch42	v07p232	ent0122	placeName	seaport, 
<rs type="simpname">Adultery</rs>	German punishment of	ch09	v01p291	ent0123	rs-simpname	German punishment of, 
<rs type="simpname">Adultery</rs>	German punishment of	ch44	v07p376	ent0123	rs-simpname	Roman laws concerning, 
<rs type="simpname">Adultery</rs>	German punishment of	ch44	v07p381	ent0123	rs-simpname	declared to be a capital offence, 
<persName>Adventus</persName>	<roleName>Praetorian prefect</roleName>	ch06	v01p176	ent0124	persName	<roleName>Praetorian prefect</roleName>, 
<persName n="forename">Advocatus</persName>	<ref type="volpage" target="ch17:v03p133">iii.133 note</ref>.</p>
	ch17	v03p133	ent0125	persName	
<persName n="heur1-Platonist">Aedesius</persName>	<addName>the Platonist</addName>	ch23	v04p052	ent0126	persName	<addName>the Platonist</addName>, 
<persName n="heur1-Platonist">Aedesius</persName>	<addName>the Platonist</addName>	ch23	v04p056	ent0126	persName	<placeName n="Pergamus" key="ent4998=3">Pergamus</placeName>, 
<rs type="ethnic">Aedui</rs>	Gallic tribe	ch17	v03p162	ent0127	rs-ethnic	Gallic tribe, 
<placeName n="placein" type="city">Aege</placeName>	city in <placeName n="Cilicia" key="ent1621=5">Cilicia</placeName>	ch33	v05p358	ent0128	placeName	city in <placeName n="Cilicia" key="ent1621=5">Cilicia</placeName>, 
<persName n="rol4">Aegidius</persName>	<roleName>master-general of <placeName n="Gaul" key="ent2698=28">Gaul</placeName></roleName>	ch36	v06p116	ent0129	persName	<roleName>master-general of <placeName n="Gaul" key="ent2698=28">Gaul</placeName></roleName>, revolt of, 
<persName n="rol4">Aegidius</persName>	<roleName>master-general of <placeName n="Gaul" key="ent2698=28">Gaul</placeName></roleName>	ch36	v06p116	ent0129	persName	death, 
<persName n="rol4">Aegidius</persName>	<roleName>master-general of <placeName n="Gaul" key="ent2698=28">Gaul</placeName></roleName>	ch36	v06p115	ent0129	persName	character, 
<persName n="rol4">Aegidius</persName>	<roleName>master-general of <placeName n="Gaul" key="ent2698=28">Gaul</placeName></roleName>	ch36	v06p131	ent0129	persName	defeats Ricimer at Orleans, 
<persName n="rol4">Aegidius</persName>	<roleName>master-general of <placeName n="Gaul" key="ent2698=28">Gaul</placeName></roleName>	ch38	v06p212	ent0129	persName	elected King by the Franks, 
<placeName n="qual1-station" type="station">Aegilus</placeName>	station of	ch48	v08p254	ent0130	placeName	station of, 
<placeName n="manual">Aelia Capitolina</placeName>	<ref type="volpage" target="ch15:v02p271">ii.271</ref>; <ref type="volpage" target="ch23:v04p075">iv.75</ref>; <ref type="volpage" target="ch51:v09p160">ix.160 and note</ref>.</p>
	ch15	v02p271	ent0131	placeName	
<placeName n="manual">Aelia Capitolina</placeName>	<ref type="volpage" target="ch15:v02p271">ii.271</ref>; <ref type="volpage" target="ch23:v04p075">iv.75</ref>; <ref type="volpage" target="ch51:v09p160">ix.160 and note</ref>.</p>
	ch23	v04p075	ent0131	placeName	
<placeName n="manual">Aelia Capitolina</placeName>	<ref type="volpage" target="ch15:v02p271">ii.271</ref>; <ref type="volpage" target="ch23:v04p075">iv.75</ref>; <ref type="volpage" target="ch51:v09p160">ix.160 and note</ref>.</p>
	ch51	v09p160	ent0131	placeName	
<persName n="qual2-leader" type="leader">Aelianus</persName>	leader of the <rs type="ethnic" n="Bagaudae" key="ent0812=4">Bagaudae</rs>	ch13	v02p152	ent0132	persName	leader of the <rs type="ethnic" n="Bagaudae" key="ent0812=4">Bagaudae</rs>, 
<persName n="heur1-Arab"><forename n="fore6">Aelius</forename> <surname>Gallus</surname></persName>	invades <placeName n="Arabia" key="ent0525=21">Arabia</placeName>	ch50	v09p012	ent0134	persName	invades <placeName n="Arabia" key="ent0525=21">Arabia</placeName>, 
<persName type="author1"><forename n="fore6">Aelius</forename> <surname>Paetus</surname></persName>	<title n="manual">tripartite</title> of	ch44	v07p320	ent0135	persName	<title n="manual">tripartite</title> of, 
<persName>Aelianus</persName>	<roleName>emperor</roleName>	ch10	v02p050	ent0136	persName	<roleName>emperor</roleName>, 
<persName n="qual2-governor" type="governor">Aemilianus</persName>	<roleName>governor of <placeName n="Pannonia or Hungary" key="ent4876=10">Pannonia</placeName></roleName>	ch10	v02p020	ent0137	persName	<roleName>governor of <placeName n="Pannonia or Hungary" key="ent4876=10">Pannonia</placeName></roleName>, revolt of, 
