Aast	ch51	v09p172	ent0001	(Asi), father of <persName n="rel">Amrou</persName>, 
Alaric	ch30	v05p139	ent0208	<addName>the Goth</addName>, family of, 
Alaric	ch30	v05p139	ent0208	<p>revolt of, 
Alaric	ch30	v05p140	ent0208	<p>in Greece, 
Alaric	ch30	v05p141	ent0208	<p>enters Athens, 
Alaric	ch30	v05p143	ent0208	<p>destroys Eleusis, 
Alaric	ch30	v05p143	ent0208	<p>retreats to Elis, 
Alaric	ch30	v05p144	ent0208	<p>escapes to Epirus, 
Alaric	ch30	v05p145	ent0208	<p>allies himself with the <roleName>Emperor of <rs type="ethnic">the East</rs></roleName>, 
Alaric	ch30	v05p145	ent0208	<p>allies himself with the <roleName>Emperor of <rs type="ethnic">the East</rs></roleName>, 
Alaric	ch30	v05p147	ent0208	<p>allies himself with the <roleName>Emperor of <rs type="ethnic">the East</rs></roleName>, 
Alaric	ch30	v05p148	ent0208	<p>in Italy, 
Alaric	ch30	v05p155	ent0208	<p>defeated by Stilicho at Pollentia, 
Alaric	ch30	v05p183	ent0208	<p>demands a province, 
Alaric	ch31	v05p197	ent0208	<p>demands hostages, 
Alaric	ch31	v05p225	ent0208	<p>before Rome, 
Alaric	ch31	v05p228	ent0208	<p>raises the siege, 
Alaric	ch31	v05p231	ent0208	<p>negotiations for peace, 
Alaric	ch31	v05p235	ent0208	<p>takes Ostia, 
Alaric	ch31	v05p237	ent0208	<p>declares Attalus emperor, 
Alaric	ch31	v05p240	ent0208	<p>degrades him, 
Alaric	ch31	v05p241	ent0208	<p>sack of Rome, 
Alaric	ch31	v05p242	ent0208	<p>his moderation, 
Alaric	ch31	v05p252	ent0208	<p>evacuates Rome, 
Alaric	ch31	v05p254	ent0208	<p>his projects, 
Alaric	ch31	v05p255	ent0208	<p>his projects, 
Alaric	ch31	v05p256	ent0208	<p>death and funeral, 
Alatheus and Saphrax	ch26	v04p288	ent0209	chiefs of the Ostrogoths, 
Alatheus and Saphrax	ch26	v04p294	ent0209	<p>send ambassadors to Antioch, 
Alatheus and Saphrax	ch26	v04p313	ent0209	<p>at the battle of Hadrianople, 
Alatheus and Saphrax	ch26	v04p334	ent0209	<p>cross the Danube, 
Alatheus and Saphrax	ch26	v04p334	ent0209	<p>death of <persName n="rel">Alatheus</persName>, 
Alauda	ch01	v01p012	ent0210	Roman legion, 
Alavivus and Fritigern	ch26	v04p289	ent0211	judges of the Visigoths, 
Alavivus and Fritigern	ch26	v04p297	ent0211	<p>lead the revolt of the Goths, 
Alavivus and Fritigern	ch26	v04p303	ent0211	<p>at the battle of Salices, 
Alba	ch41	v07p130	ent0212	
Alba	ch41	v07p131	ent0212	<p>interview at, between ambassadors of Theodatus and Justinian, 
Alba	ch41	v07p152	ent0212	<p>taken by Belisarius, 
Alba Pompeia	ch04	v01p124	ent0213	in <placeName n="manual">Piedmont</placeName>, 
Alba	ch12	v02p118	ent0214	river, 
Al-Bakri	ch51	v09p191	ent0215	
Albania	ch01	v01p008	ent0216	(Caucasian), 
Albania	ch46	v08p105	ent0216	<p>Heraclius in, 
Albania	ch46	v08p106	ent0216	<p>Heraclius in, 
Albania	ch64	v11p168	ent0217	(Illyrian), prince of, opposes Ottomans, 
Albanians (Caucasian)	ch19	v03p254	ent0218	in the army of Sapor, 
Albanians (Illyrian)	ch63	v11p115	ent0219	their invasion of Greece, 
Albanians (Illyrian)	ch67	v11p318	ent0219	<p>revolt of, 
Albanians (Illyrian)	ch67	v11p321	ent0219	<p>colony of, in Calabria, 
Albanians (Illyrian)	ch68	v12p058	ent0219	<p>in the Peloponnesus, 
Albano	ch69	v12p101	ent0220	Roman villas at, 
Albara	ch58	v10p253	ent0221	captured by crusaders, 
Al-Beithar	ch52	v09p275	ent0222	Arabian botanist, 
Albengue	ch12	v02p125	ent0223	
Alberic	ch49	v08p380	ent0224	revolt of, 
Alberic	ch69	v12p084	ent0224	<p>his title senator, 
Albigeois	ch54	v10p019	ent0225	persecution of, 
Albigeois	ch54	v10p019	ent0225	<p>etymology of name, 
Albinus Clodius	ch05	v01p139	ent0226	
Albinus Clodius	ch05	v01p140	ent0226	
Albinus Clodius	ch05	v01p149	ent0226	<p>war with Severus, 
Albinus Clodius	ch05	v01p154	ent0226	<p>death, 
Albinus	ch31	v05p262	ent0227	
Albinus	ch39	v06p338	ent0228	accused of treason, 
Albinus	ch28	v05p079	ent0229	<addName>the Pontiff</addName>, conversion of, 
Al-Bocchari	ch50	v09p043	ent0230	edits the Koran, 
Albofieda	ch38	v06p218	ent0231	sister of <persName n="rel">Clovis</persName>, Theodoric, 
Alboin	ch43	v07p266	ent0232	assists Justinian, 
Alboin	ch45	v08p005	ent0232	<p>early prowess, 
Alboin	ch45	v08p005	ent0232	<p>allies himself with the Avars, 
Alboin	ch45	v08p007	ent0232	<p>destroys the kingdom of the Gepide, 
Alboin	ch45	v08p009	ent0232	<p>invades Italy, 
Alboin	ch45	v08p010	ent0232	<p>Arianism of, 
Alboin	ch45	v08p013	ent0232	<p>subdues great part of Italy, 
Alboin	ch45	v08p013	ent0232	<p>besieges Pavia, 
Alboin	ch45	v08p015	ent0232	<p>murdered by his wife Rosamund, 
Albornoz	ch70	v12p152	ent0233	
Alcantara	ch02	v01p056	ent0234	bridge of, 
Alchymy	ch13	v02p164	ent0235	
Alchymy	ch15	v02p275	ent0235	
Alchymy	ch15	v02p276	ent0235	
Alciat	ch44	v07p332	ent0236	on the Pandects, 
Aldus Manutius	ch67	v11p290	ent0237	prints Greek authors at Venice, 
Nicholas Alemanni	ch40	v07p002	ent0238	quotes the Justiniani Vita, 
Nicholas Alemanni	ch40	v07p008	ent0238	<p>publishes the Secret <title n="manual">History of Procopius</title>, 
Nicholas Alemanni	ch44	v07p332	ent0238	<p>publishes the Secret <title n="manual">History of Procopius</title>, 
Alemanni	ch10	v02p027	ent0239	origin, 
Alemanni	ch10	v02p028	ent0239	origin, 
Alemanni	ch10	v02p028	ent0239	<p>in Gaul and Italy, 
Alemanni	ch10	v02p029	ent0239	<p>alliance of the, with Gallienus, 
Alemanni	ch11	v02p065	ent0239	<p>oppose Claudius, 
Alemanni	ch11	v02p077	ent0239	<p>invade Italy, 
Alemanni	ch11	v02p078	ent0239	<p>defeated by Aurelian, 
Alemanni	ch12	v02p121	ent0239	<p>destroy the wall of Probus, 
Alemanni	ch13	v02p159	ent0239	<p>defeated by Constantius, 
Alemanni	ch19	v03p260	ent0239	<p>in Alsace, 
Alemanni	ch19	v03p267	ent0239	<p>defeated by Julian, 
Alemanni	ch25	v04p213	ent0239	<p>in Gaul, 
Alemanni	ch26	v04p306	ent0239	<p>in Gaul, 
Alemanni	ch36	v06p103	ent0239	<p>defeated by Majorian, 
Alemanni	ch38	v06p217	ent0239	<p>derivation of their name, 
Alemanni	ch38	v06p217	ent0239	<p>defeated by Clovis, 
Alemanni	ch38	v06p218	ent0239	<p>defeated by Clovis, 
Alemanni	ch38	v06p240	ent0239	<p>their institutions, 
Alemanni	ch39	v06p320	ent0239	<p>protected by Theodoric, 
Alemanni	ch43	v07p275	ent0239	<p>invade Italy, 
Alemanni	ch43	v07p277	ent0239	<p>defeat of, by Narses, 
Alemanni	ch45	v08p027	ent0239	<p>invade Italy and are defeated by the Lombards, 
Alemanni	ch49	v08p366	ent0239	<p>their country under Charlemagne, 
Alemanni	ch48	v08p277	ent0239	<p>name of, given by the Greeks to the Germans, x 
Aleppo	ch15	v02p272	ent0241	church of, 
Aleppo	ch24	v04p117	ent0241	<p>Julian at, 
Aleppo	ch42	v07p208	ent0241	<p>besieged by Nushirvan, 
Aleppo	ch46	v08p072	ent0241	<p>resists Baian, 
Aleppo	ch51	v09p163	ent0241	<p>siege of, by the Saracens, 
Aleppo	ch51	v09p163	ent0241	<p>castle of, 
Aleppo	ch52	v09p310	ent0241	<p>taken by Nicephorus, 
Aleppo	ch57	v10p177	ent0241	<p>princes of, expelled by the Syrian dynasty of Seljuks, 
Aleppo	ch59	v10p288	ent0241	<p>under the Atabegs, 
Aleppo	ch59	v10p295	ent0241	<p>attacked by Saladin, 
Aleppo	ch64	v11p144	ent0241	<p>pillaged by the Moguls, 
Aleppo	ch65	v11p197	ent0241	<p>sack of, by Timour, 
Alexander the Great	ch01	v01p035	ent0242	Indian conquests of, 
Alexander the Great	ch24	v04p108	ent0242	<p>in Julian’s Caesars, 
Alexander the Great	ch24	v04p109	ent0242	<p>in Julian’s Caesars, 
Alexander the Great	ch40	v07p072	ent0242	<p>his fort near the Caspian Gates, 
Alexander the Great	ch41	v07p140	ent0242	<p>compared to Belisarius, 
Alexander	ch21	v03p350	ent0243	
Alexander	ch48	v08p264	ent0244	colleague of <persName n="genname"><surname>Constantine</surname> <genName n="7">VII.</genName></persName>, 
Alexander	ch43	v07p244	ent0245	general of Justinian, 
Alexander	ch44	v07p382	ent0245	general of Justinian, 
Alexander III.	ch49	v08p385	ent0246	<roleName n="rulex">pope</roleName>, assists the Lombards, 
Alexander III.	ch56	v10p137	ent0246	<p>receives embassy from Constantinople, 
Alexander III.	ch56	v10p138	ent0246	<p>pronounces separation of Latin and Greek Churches, 
Alexander III.	ch69	v12p103	ent0246	<p>defines the right of Papal election, 
Alexander III.	ch69	v12p120	ent0246	<p>disqualifies the Colonna, 
Alexander	ch48	v08p261	ent0248	son of <persName n="genname"><surname>Basil</surname> <genName n="1">I.</genName></persName>, <roleName n="rulex">emperor</roleName>, 
Alexander the Scribe	ch43	v07p246	ent0249	(Logothete), 
Alexander the Scribe	ch43	v07p246	ent0249	<p>called Psalliction, 
Alexander V.	ch70	v12p165	ent0250	<roleName n="rulex">pope</roleName>, 
Alexander VI.	ch70	v12p176	ent0251	[Borgia], 
Alexandria	ch02	v01p063	ent0252	
Alexandria	ch06	v01p174	ent0252	<p>massacre at, 
Alexandria	ch10	v02p055	ent0252	<p>described, 
Alexandria	ch10	v02p055	ent0252	<p>tumults at, under Gallienus, 
Alexandria	ch10	v02p056	ent0252	<p>tumults at, under Gallienus, 
Alexandria	ch11	v02p093	ent0252	<p>seized by Firmus, 
Alexandria	ch13	v02p161	ent0252	<p>taken by Diocletian, 
Alexandria	ch13	v02p163	ent0252	<p>corn at, 
Alexandria	ch15	v02p335	ent0252	<p>church of, 
Alexandria	ch21	v03p340	ent0252	<p>school of, 
Alexandria	ch21	v03p340	ent0252	<p>Jews at, 
Alexandria	ch21	v03p344	ent0252	<p>Trinitarian controversy at, 
Alexandria	ch21	v03p390	ent0252	<p>siege of, by Syrianus, 
Alexandria	ch23	v04p099	ent0252	<p>tumults at, under Julian, 
Alexandria	ch25	v04p259	ent0252	<p>earthquake at, 
Alexandria	ch28	v05p084	ent0252	<p>temple of Serapis at, 
Alexandria	ch28	v05p085	ent0252	<p>library of the Ptolemies, 
Alexandria	ch28	v05p087	ent0252	<p>library of Serapeum, 
Alexandria	ch40	v07p075	ent0252	<p>museum of, 
Alexandria	ch46	v08p091	ent0252	<p>taken by Chosroes, 
Alexandria	ch46	v08p099	ent0252	<p>patriarch of, lends money to Heraclius, 
Alexandria	ch47	v08p179	ent0252	<p>siege of, by Amrou, 
Alexandria	ch47	v08p181	ent0252	<p>date of Saracén conquest of, 
Alexandria	ch47	v08p182	ent0252	<p>destruction of library at, 
Alexandria	ch47	v08p180	ent0252	<p>church of St. John at, 
Alexandria	ch57	v10p183	ent0252	<p>poverty of, relieved by Charlemagne, 
Alexandria	ch59	v10p292	ent0252	<p>taken by Shiracouh, 
Alexandrians	ch10	v02p055	ent0253	character of the, 
Alexandrians	ch10	v02p056	ent0253	character of the, 
Alexiad of Anna Comnena	ch54	v10p016	ent0254	
Alexis de Menezes	ch47	v08p193	ent0255	
Alexius I.	ch48	v08p285	ent0256	son of <persName n="rel"><forename n="fore6">John</forename> <surname>Comnenus</surname></persName>, 
Alexius I.	ch48	v08p287	ent0256	<p>character, 
Alexius I.	ch48	v08p287	ent0256	<p>takes Constantinople, 
Alexius I.	ch54	v10p017	ent0256	<p>persecutes the Paulicians, 
Alexius I.	ch56	v10p114	ent0256	<p>requests help from the Latins, 
Alexius I.	ch56	v10p116	ent0256	<p>defeated by Guiscard at Durazzo, 
Alexius I.	ch57	v10p181	ent0256	<p>epistle of, to the <roleName>Count of <placeName>Flanders</placeName></roleName>, 
Alexius I.	ch58	v10p195	ent0256	<p>ambassadors of, at Placentia, 
Alexius I.	ch58	v10p212	ent0256	<p>diverts the crusaders into Asia, 
Alexius I.	ch58	v10p227	ent0256	<p>policy of, towards crusaders, 
Alexius I.	ch58	v10p229	ent0256	<p>policy of, towards crusaders, 
Alexius I.	ch58	v10p248	ent0256	<p>fails to assist them at Antioch, 
Alexius I.	ch58	v10p271	ent0256	<p>compared to the jackal, 
Alexius I.	ch54	v10p026	ent0256	<p>successes against the Turks, 
Alexius II.	ch48	v08p294	ent0257	Comnenus, <roleName>Emperor of <placeName>Constantinople</placeName></roleName>, reign, 
Alexius II.	ch53	v09p336	ent0257	<p>new titles introduced by, 
Alexius III.	ch60	v10p340	ent0258	Angelus, 
Alexius IV.	ch60	v10p354	ent0259	son of <persName n="rel"><forename n="fore6">Isaac</forename> <surname>Angelus</surname></persName>, his alliance with the crusaders, 
Alexius IV.	ch60	v10p366	ent0259	<p>flight of, 
Alexius IV.	ch60	v10p367	ent0259	<p>restored and crowned, 
Alexius IV.	ch60	v10p369	ent0259	<p>visits Europe with Montferrat, 
Alexius IV.	ch60	v10p369	ent0259	<p>accused of apostasy, 
Alexius IV.	ch60	v10p371	ent0259	<p>conduct toward the Latins, 
Alexius IV.	ch60	v10p372	ent0259	<p>death of, 
Alexius	ch36	v06p124	ent0261	son-in-law of <persName n="rel">Theophilus</persName>, purchases the palace of Anthemius, 
Alexius	ch60	v10p335	ent0262	son of <persName n="rel"><forename n="fore6">Manuel</forename> <surname>Comnenus</surname></persName>, 
Alexius	ch61	v11p010	ent0262	son of <persName n="rel"><forename n="fore6">Manuel</forename> <surname>Comnenus</surname></persName>, 
Alexius	ch63	v11p120	ent0262	<p>founds state of Trapezus in 
Alexius	ch61	v11p011	ent0262	<p>founds state of Trapezus in 
Alexius	ch61	v11p011	ent0262	<p>succeeded by his stepson, 
Alexius Strategopoulos	ch61	v11p035	ent0263	general of Michel Palaeologus, 
Alexius Strategopoulos	ch62	v11p065	ent0263	<p>made Caesar, 
Alfred the Great	ch39	v06p341	ent0264	translates the writings of Boethius, 
Alfred the Great	ch47	v08p191	ent0264	<p>sends ambassadors to Madras, 
Algardi	ch35	v06p074	ent0265	sculptor, relief by, representing the appearance of SS. Peter and Paul to Attila, 
Algebra	ch52	v09p274	ent0266	discovery of, 
Algezire in Spain	ch51	v09p212	ent0267	town of Julian, 
Algiers	ch07	v01p245	ent0268	aristocracy of, 
Algiers	ch51	v09p232	ent0268	aristocracy of, 
Al-Hurr	ch52	v09p252	ent0269	invades Gaul, <date when="0718">A.D.718</date>, 
Ali	ch50	v09p019	ent0270	son of <persName n="rel">Abu Taleb</persName>, sixty-nine sentences of, 
Ali	ch50	v09p054	ent0270	son of <persName n="rel">Abu Taleb</persName>, sixty-nine sentences of, 
Ali	ch50	v09p055	ent0270	son of <persName n="rel">Abu Taleb</persName>, sixty-nine sentences of, 
Ali	ch50	v09p058	ent0270	<p>aids Mahomet to escape, 
Ali	ch50	v09p071	ent0270	<p>valour of, 
Ali	ch50	v09p090	ent0270	<p>marries Fatima, 
Ali	ch50	v09p091	ent0270	<p>character, 
Ali	ch50	v09p093	ent0270	<p>renounces caliphate, 
Ali	ch50	v09p097	ent0270	<p>reign, 
Ali	ch50	v09p100	ent0270	<p>defeat and death, 
Ali	ch50	v09p002	ent0270	<p>tomb of, at Cufa, 
Ali	ch50	v09p105	ent0270	<p>tomb of, at Cufa, 
Ali	ch50	v09p004	ent0270	<p>posterity of, 
Ali Pasha	ch64	v11p170	ent0271	vizir of <persName n="rel">Bajazet</persName>, 
Alicant	ch51	v09p219	ent0272	surrendered by Theodemir to the Saracens, 
Alice or Agnes	ch48	v08p305	ent0273	wife of <persName n="genname"><surname>Andronicus</surname> <genName n="1">I.</genName></persName>, 
Aligern	ch43	v07p273	ent0274	brother of <persName n="rel">Teias</persName>, 
Aligern	ch43	v07p274	ent0274	<p>defends Cume, 
Aliquaca	ch14	v02p258	ent0275	
Aliturus	ch16	v03p023	ent0276	a Jewish actor, 
Al-Jannabi	ch50	v09p053	ent0277	Arabian physician, 
Al-Lāta (Al-Lāt)	ch55	v10p056	ent0279	worship of, 
Allectus	ch13	v02p156	ent0280	
Allier	ch38	v06p256	ent0281	river, 
Allis	ch51	v09p119	ent0282	battle of, 
Allobich	ch31	v05p234	ent0283	barbarian <roleName>commander of <placeName>the</placeName></roleName> guards of Honorius, 
Allodial lands in Gaul	ch38	v06p251	ent0284	
Mount Alma	ch12	v02p126	ent0285	
Al-Makkari	ch51	v09p210	ent0286	
Almamon	ch52	v09p264	ent0287	besieges Bagdad, 
Almamon	ch52	v09p265	ent0287	<p>wealth of, 
Almamon	ch52	v09p269	ent0287	<p>encourages learning, 
Almamon	ch52	v09p278	ent0287	<p>encourages learning, 
Almamon	ch52	v09p282	ent0287	<p>subdues Crete, 
Almamon	ch52	v09p300	ent0287	<p>revolt of the provinces under, 
Al-Mansor	ch52	v09p260	ent0289	encourages learning, 
Al-Mansor	ch52	v09p269	ent0289	encourages learning, 
Al-Mansor	ch52	v09p264	ent0289	<p>founds Bagdad, 
Almeria	ch52	v09p271	ent0290	learning at, under the caliphs, 
Almeria	ch53	v09p326	ent0290	<p>manufacture of silk at, 
Al-Modain	ch24	v04p137	ent0291	(the cities), winter residence of the Persian kings, 
Al-Mohades or Princes of Morocco	ch50	v09p105	ent0292	
Al-Mohades or Princes of Morocco	ch51	v09p232	ent0292	<p>fanaticism of, 
Al-Mohades or Princes of Morocco	ch56	v10p131	ent0292	<p>fanaticism of, 
Almondar	ch42	v07p205	ent0293	
Almondar	ch42	v07p206	ent0293	
Almus	ch55	v10p037	ent0294	
Almus	ch55	v10p038	ent0294	
Al-Nagjar	ch50	v09p061	ent0295	meaning of, 
Al-Nasir Nasir-al-Din Faraj	ch65	v11p196	ent0296	Circassian Mameluke, 
Alodes	ch47	v08p208	ent0297	tribe of, conversion of the, 
Alogians	ch15	v02p332	ent0298	
Alor	ch51	v09p132	ent0299	town of, taken by the Moslems, 
Alp Arslan	ch57	v10p161	ent0300	
Alp Arslan	ch57	v10p162	ent0300	<p>conquests of, 
Alp Arslan	ch57	v10p164	ent0300	<p>defeated by Diogenes, 
Alp Arslan	ch57	v10p166	ent0300	<p>wins the battle of Manzikert, 
Alp Arslan	ch57	v10p170	ent0300	<p>treaty of, with the emperor, 
Alp Arslan	ch57	v10p171	ent0300	<p>death, 
Alp Arslan	ch57	v10p172	ent0300	<p>tomb of, 
Phoenician Alphabet	ch01	v01p031	ent0301	
Phoenician Alphabet	ch01	v01p031	ent0301	<p>Mycenaean syllabary, 
Alphonso III.	ch51	v09p208	ent0302	
Alphonso Mendez	ch47	v08p211	ent0303	Catholic <roleName>Patriarch of <placeName>Ethiopia</placeName></roleName>, 
Alphonso of Castile	ch49	v08p389	ent0304	
Alphonso the Chaste	ch49	v08p368	ent0305	<roleName n="rulex">King</roleName>dom of, 
Alps	ch14	v02p229	ent0306	passages of the, 
Alps	ch14	v02p230	ent0306	passages of the, 
Alps	ch31	v05p286	ent0306	<p>Maritime Alps, one of the seven provinces, 
Alps	ch36	v06p110	ent0306	<p>passage of, by Majorian, 
Al-Sama	ch52	v09p252	ent0307	invades Gaul, 
Altieri	ch71	v12p205	ent0309	Italian family of, 
Altinum	ch31	v05p198	ent0310	city of, pillaged by Alaric, 
Altinum	ch35	v06p068	ent0310	<p>destroyed by Attila, 
Alum	ch65	v11p221	ent0311	mines of, in Melos, 
Al-Uzzah (Uzza)	ch50	v09p056	ent0312	worship of, 
Duke of Alva	ch70	v12p176	ent0313	
Alvarez	ch42	v07p232	ent0314	Portuguese traveller, 
Alypius	ch23	v04p079	ent0315	minister of Julian, 
Al-Zahir Sayf-al-Din Barkik	ch65	v11p196	ent0316	founds Burji dynasty (Circassian Mamelukes), 
Amala	ch10	v02p009	ent0317	
Amalafrida	ch41	v07p122	ent0318	sister of <persName n="rel">Theodoric</persName>, marries Thrasimond, 
Amalaric	ch39	v06p342	ent0319	grandson of <persName n="rel">Theodoric</persName>, restored to the throne of Spain, 
Amalasontha	ch39	v06p315	ent0320	daughter of <persName n="rel">Theodoric</persName>, 
Amalasontha	ch39	v06p343	ent0320	<p>erects monument of Theodoric, 
Amalasontha	ch41	v07p124	ent0320	<p>character, 
Amalasontha	ch41	v07p124	ent0320	<p>regent of Italy, 
Amalasontha	ch41	v07p126	ent0320	<p>reigns with Theodahad, 
Amalasontha	ch41	v07p127	ent0320	<p>exile and death, 
Amalasontha	ch43	v07p264	ent0321	granddaughter of <persName n="rel">Theodoric</persName>, marries Germanus, 
Amali	ch31	v05p274	ent0322	royal line of, 
Amalphi	ch44	v07p335	ent0323	discovery of the Pandects at, 
Amalphi	ch45	v08p029	ent0323	<p>Roman colony at, 
Amalphi	ch45	v08p020	ent0323	<p>independence of, 
Amalphi	ch52	v09p288	ent0323	<p>independence of, 
Amalphi	ch56	v10p078	ent0323	<p>dukes of, 
Amalphi	ch56	v10p102	ent0323	<p>subdued by Robert Guiscard, 
Amalphi	ch56	v10p104	ent0323	<p>trade of, 
Amalphi	ch57	v10p184	ent0323	<p>trade of, 
Amalphi	ch58	v10p219	ent0323	<p>siege of, 
Amalphi	ch58	v10p263	ent0323	<p>founds the hospital of St. John at Jerusalem, 
Amalphi	ch60	v10p334	ent0323	<p>decline of, 
Amalric or Amaury	ch58	v10p265	ent0324	
Amalric or Amaury	ch59	v10p292	ent0324	<p>invades Egypt, 
Amalric or Amaury	ch59	v10p299	ent0324	<p>wars of, 
Amandus	ch47	v08p179	ent0325	
Amandus	ch13	v02p152	ent0326	leader of revolt in Gaul, 
Amandus	ch14	v02p257	ent0326	leader of revolt in Gaul, 
Amantius	ch40	v07p002	ent0327	
Amantius	ch40	v07p004	ent0327	<p>death, 
Amara	ch54	v10p012	ent0328	fortified by the Paulicians, 
Amari	ch52	v09p284	ent0329	on Saracens in Sicily, 
Amastris	ch68	v12p055	ent0330	Genoese colony, 
Amazons	ch11	v02p094	ent0332	
Amber	ch02	v01p069	ent0333	
Amber	ch39	v06p317	ent0333	<p>brought to Theodoric, 
Amblada	ch21	v03p388	ent0334	Aetius at, 
Amboise	ch38	v06p229	ent0335	conference of Clovis and Alaric near, 
St. Ambrose	ch20	v03p323	ent0336	
St. Ambrose	ch22	v04p008	ent0336	<p>epistle of, to Theodosius, 
St. Ambrose	ch27	v05p003	ent0336	<p>epistle of, to Theodosius, 
St. Ambrose	ch27	v05p028	ent0336	<p>toleration of, 
St. Ambrose	ch27	v05p030	ent0336	<p>early history, 
St. Ambrose	ch27	v05p031	ent0336	<p>early history, 
St. Ambrose	ch27	v05p032	ent0336	<p>disputes with Justina, 
St. Ambrose	ch27	v05p052	ent0336	<p>friendship with Theodosius, 
St. Ambrose	ch27	v05p055	ent0336	<p>dealings with Theodosius, 
St. Ambrose	ch27	v05p065	ent0336	<p>dealings with Theodosius, 
St. Ambrose	ch28	v05p077	ent0336	<p>opposes Symmachus, 
St. Ambrose	ch36	v06p154	ent0336	<p>on the state of Italy, 
St. Ambrose	ch44	v07p317	ent0336	<p>on the state of Italy, 
St. Ambrose	ch49	v08p391	ent0336	<p>cathedral of, at Milan, 
Ambrosius Aurelian	ch38	v06p276	ent0337	<addName>the Roman</addName>, 
Amedée the Great	ch63	v11p104	ent0338	of <placeName>Savoy</placeName>, 
Amelius	ch13	v02p198	ent0339	neo-Platonist, 
Amelot de la Houssaie	ch35	v06p071	ent0340	
Amer	ch51	v09p168	ent0341	apostate Arabian, 
Ameria	ch50	v09p002	ent0342	rebuilt by Leo, 
America	ch38	v06p295	ent0343	
Amida	ch19	v03p254	ent0344	city of, 
Amida	ch19	v03p254	ent0344	<p>modern name of, 
Amida	ch19	v03p256	ent0344	<p>taken by Sapor, 
Amida	ch24	v04p168	ent0344	<p>capital of Mesopotamia, 
Amida	ch40	v07p069	ent0344	<p>strengthened by the sieges of, 
Amida	ch40	v07p070	ent0344	<p>strengthened by the sieges of, 
Amida	ch46	v08p088	ent0344	<p>destroyed by Chosroes, 
Amida	ch51	v09p170	ent0344	<p>taken by the Saracens, 
Amida	ch52	v09p312	ent0344	<p>recovered by Nicephorus, 
Amiens	ch13	v02p159	ent0345	
Amina	ch50	v09p031	ent0346	<addName>the Zah</addName>, 
Amir	ch64	v11p162	ent0347	Turkish <roleName>prince of <placeName>Ionia</placeName></roleName>, rescues the Empress Irene from the Bulgarians, 
Amir	ch64	v11p163	ent0347	<p>death of, 
